midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
archive-new\blink-182\All_the_Small_Things.mid,blink-182,All the Small Things,0.015625,"['small things true care', 'come home work sucks', 'waiting commiserating late night', 'take one lift', 'stairs surprises let', 'best trip always', 'truth brings', 'tom delonge', 'show watching', 'mark hoppus']","{'energy': 0.897, 'acousticness': 0.0103, 'danceability': 0.434, 'instrumentalness': 0, 'liveness': 0.612, 'speechiness': 0.0488, 'loudness': -4.918, 'tempo': 148.726, 'time_signature': 4, 'valence': 0.684, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 84}",love like know say wanna,"blink-182's song 'All the Small Things' has a positive tone and includes themes like small things true care, come home work sucks, waiting commiserating late night and belongs to genres such as alternative metal, modern rock with a tempo of around 148.726 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Anthem_Part_Two.mid,blink-182,Anthem Part Two,0.0,[],"{'energy': 0.932, 'acousticness': 0.000102, 'danceability': 0.552, 'instrumentalness': 0, 'liveness': 0.119, 'speechiness': 0.0426, 'loudness': -3.782, 'tempo': 103.108, 'time_signature': 4, 'valence': 0.518, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 68}",love like know say wanna,"blink-182's song 'Anthem Part Two' has a neutral tone and belongs to genres such as alternative metal, modern rock with a tempo of around 103.108 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Dammit.1.mid,blink-182,Dammit.1,0.026495726495726492,"['movie sneak preview', 'sad look', 'master plan', 'master plan', 'mark hoppus', 'mark hoppus', 'instrumental bridge', 'friend someone', 'friend someone', 'day late']","{'energy': 0.995, 'acousticness': 5.83e-05, 'danceability': 0.343, 'instrumentalness': 9.68e-06, 'liveness': 0.982, 'speechiness': 0.192, 'loudness': -4.05, 'tempo': 125.177, 'time_signature': 4, 'valence': 0.0642, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 41}",go time know world night,"blink-182's song 'Dammit.1' has a positive tone and includes themes like movie sneak preview, sad look, master plan and belongs to genres such as alternative metal, modern rock with a tempo of around 125.177 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\blink-182\Dammit.mid,blink-182,Dammit,0.026495726495726492,"['movie sneak preview', 'sad look', 'master plan', 'master plan', 'mark hoppus', 'mark hoppus', 'instrumental bridge', 'friend someone', 'friend someone', 'day late']","{'energy': 0.972, 'acousticness': 0.0017, 'danceability': 0.426, 'instrumentalness': 0, 'liveness': 0.171, 'speechiness': 0.0954, 'loudness': -5.122, 'tempo': 111.221, 'time_signature': 4, 'valence': 0.341, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 69}",go time know world night,"blink-182's song 'Dammit' has a positive tone and includes themes like movie sneak preview, sad look, master plan and belongs to genres such as alternative metal, modern rock with a tempo of around 111.221 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\blink-182\Dont_Leave_Me.mid,blink-182,Dont Leave Me,0.10284090909090908,"['like last time', 'take mine', 'mark hoppus', 'little worse', 'door hit', 'door hit', 'door hit', 'care go', 'fine4embed let', 'feeling one']","{'energy': 0.94, 'acousticness': 0.00862, 'danceability': 0.343, 'instrumentalness': 4.6e-06, 'liveness': 0.304, 'speechiness': 0.0907, 'loudness': -7.094, 'tempo': 145.513, 'time_signature': 4, 'valence': 0.243, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 58}",love like know say wanna,"blink-182's song 'Dont Leave Me' has a positive tone and includes themes like like last time, take mine, mark hoppus and belongs to genres such as alternative metal, modern rock with a tempo of around 145.513 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Dumpweed.mid,blink-182,Dumpweed,-0.03636363636363635,"['might also like', 'could never leave', 'never cheat', 'wanna fight', 'tom delonge', 'nightmare unpredictable', 'nightmare unpredictable', 'nightmare unpredictable', 'many ways', 'dad used']","{'energy': 0.937, 'acousticness': 0.00244, 'danceability': 0.451, 'instrumentalness': 0.000112, 'liveness': 0.148, 'speechiness': 0.0952, 'loudness': -5.524, 'tempo': 100.601, 'time_signature': 4, 'valence': 0.591, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 66}",love like know say wanna,"blink-182's song 'Dumpweed' has a negative tone and includes themes like might also like, could never leave, never cheat and belongs to genres such as alternative metal, modern rock with a tempo of around 100.601 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Every_Time_I_Look_for_You.mid,blink-182,Every Time I Look for You,0.008210007047216349,"['whole thing runs aground', 'whole thing runs aground', 'whole thing runs aground', 'whole thing runs aground', ""beg forgiveness (' round"", 'short attention span', 'left wide open', 'left another message', 'left another message', 'left another message']","{'energy': 0.96, 'acousticness': 0.00166, 'danceability': 0.502, 'instrumentalness': 0, 'liveness': 0.377, 'speechiness': 0.0484, 'loudness': -2.998, 'tempo': 128.228, 'time_signature': 4, 'valence': 0.625, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 65}",go time know world night,"blink-182's song 'Every Time I Look for You' has a positive tone and includes themes like whole thing runs aground, whole thing runs aground, whole thing runs aground and belongs to genres such as alternative metal, modern rock with a tempo of around 128.228 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\blink-182\First_Date.mid,blink-182,First Date,0.06666666666666667,"['probably gonna miss let', 'night last forever forever', 'night last forever forever', 'night last forever forever', 'last forever forever', 'last forever forever', 'last forever forever', 'last forever forever', 'last forever forever', 'last forever let']","{'energy': 0.928, 'acousticness': 0.000715, 'danceability': 0.579, 'instrumentalness': 0, 'liveness': 0.18, 'speechiness': 0.0411, 'loudness': -4.344, 'tempo': 95.594, 'time_signature': 4, 'valence': 0.882, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 77}",love like know say wanna,"blink-182's song 'First Date' has a positive tone and includes themes like probably gonna miss let, night last forever forever, night last forever forever and belongs to genres such as alternative metal, modern rock with a tempo of around 95.594 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Josie.mid,blink-182,Josie,0.16402116402116398,"['girlfriend takes collect calls', 'girlfriend likes ul', 'feel like giving', 'feel like giving', 'girlfriend takes', 'watching vacation', 'watching vacation', 'tom delonge', 'tom delonge', 'tom delonge']","{'energy': 0.979, 'acousticness': 5.96e-05, 'danceability': 0.435, 'instrumentalness': 0.000265, 'liveness': 0.128, 'speechiness': 0.105, 'loudness': -5.154, 'tempo': 99.956, 'time_signature': 4, 'valence': 0.611, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 50}",love like know say wanna,"blink-182's song 'Josie' has a positive tone and includes themes like girlfriend takes collect calls, girlfriend likes ul, feel like giving and belongs to genres such as alternative metal, modern rock with a tempo of around 99.956 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\M+Ms.mid,blink-182,M+Ms,0.12402597402597403,"['thinking back', 'thinking back', 'smile buy', 'odd man', 'odd man', 'new girlfriend', 'many ways', 'make love', 'love life', 'laugh sometimes']","{'energy': 0.871, 'acousticness': 1.6e-05, 'danceability': 0.194, 'instrumentalness': 0.0273, 'liveness': 0.0873, 'speechiness': 0.0465, 'loudness': -7.922, 'tempo': 159.41, 'time_signature': 4, 'valence': 0.752, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 55}",love like know say wanna,"blink-182's song 'M+Ms' has a positive tone and includes themes like thinking back, thinking back, smile buy and belongs to genres such as alternative metal, modern rock with a tempo of around 159.41 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Man_Overboard.mid,blink-182,Man Overboard,-0.026570048309178775,"['remember shots without', 'chaser absentminded thoughts', 'around insider information', 'friend drown sit', 'friend drown sit', 'game face left', 'time keeps moving', 'good friend', 'save face', 'yeah later']","{'energy': 0.921, 'acousticness': 0.00133, 'danceability': 0.218, 'instrumentalness': 7.66e-06, 'liveness': 0.0777, 'speechiness': 0.0602, 'loudness': -4.414, 'tempo': 196.291, 'time_signature': 4, 'valence': 0.612, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 62}",love like know say wanna,"blink-182's song 'Man Overboard' has a negative tone and includes themes like remember shots without, chaser absentminded thoughts, around insider information and belongs to genres such as alternative metal, modern rock with a tempo of around 196.291 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Online_Songs.mid,blink-182,Online Songs,-0.04461805555555553,"['..."" na na na na na na na na na na na na na na na na ...', '..."" na na na na na na na na na na na na na na na na ...', '..."" na na na na na na na na na na na na na ...', 'said na na na na na na na na na na na na na ...', 'said na na na na na ... 5embed', 'screen name used', 'screen name used', 'screen name used', 'screen name used', 'screen name used']","{'energy': 0.982, 'acousticness': 0.00456, 'danceability': 0.552, 'instrumentalness': 0, 'liveness': 0.337, 'speechiness': 0.0484, 'loudness': -3.227, 'tempo': 98.458, 'time_signature': 4, 'valence': 0.664, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 61}",love like know say wanna,"blink-182's song 'Online Songs' has a negative tone and includes themes like ..."" na na na na na na na na na na na na na na na na ..., ..."" na na na na na na na na na na na na na na na na ..., ..."" na na na na na na na na na na na na na ... and belongs to genres such as alternative metal, modern rock with a tempo of around 98.458 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Please_Take_Me_Home.mid,blink-182,Please Take Me Home,0.0891522988505747,"['calculated wrong please take', 'calculated wrong please take', 'things fall apart honest', 'things fall apart', 'things fall apart', 'please take', 'please take', 'please take', 'lasts give', 'best time']","{'energy': 0.955, 'acousticness': 0.000733, 'danceability': 0.564, 'instrumentalness': 7.26e-06, 'liveness': 0.388, 'speechiness': 0.0384, 'loudness': -4.289, 'tempo': 100.704, 'time_signature': 4, 'valence': 0.764, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 55}",go time know world night,"blink-182's song 'Please Take Me Home' has a positive tone and includes themes like calculated wrong please take, calculated wrong please take, things fall apart honest and belongs to genres such as alternative metal, modern rock with a tempo of around 100.704 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\blink-182\Reckless_Abandon.mid,blink-182,Reckless Abandon,-0.14786458333333338,"['dog brownie drugs tried hard', 'house everybody would waste', 'class everybody would waste', 'large ... 6embed break', 'reckless abandon something', 'reckless abandon something', 'reckless abandon something', 'reckless abandon something', 'kissed every girl', 'bathroom stalls eyes']","{'energy': 0.961, 'acousticness': 0.00137, 'danceability': 0.5, 'instrumentalness': 0, 'liveness': 0.296, 'speechiness': 0.0961, 'loudness': -3.92, 'tempo': 124.898, 'time_signature': 4, 'valence': 0.515, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 59}",go time know world night,"blink-182's song 'Reckless Abandon' has a negative tone and includes themes like dog brownie drugs tried hard, house everybody would waste, class everybody would waste and belongs to genres such as alternative metal, modern rock with a tempo of around 124.898 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\blink-182\Shut_Up.mid,blink-182,Shut Up,-0.23131313131313133,"['live alone instead', 'never ask permission', 'never ask permission', 'never ask permission', 'come back home', 'come back home', 'come back home', 'run away ...', 'run away ...', 'going fucking deaf']","{'energy': 0.918, 'acousticness': 0.000499, 'danceability': 0.53, 'instrumentalness': 0, 'liveness': 0.113, 'speechiness': 0.036, 'loudness': -3.065, 'tempo': 114.061, 'time_signature': 4, 'valence': 0.658, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 53}",get got call face back,"blink-182's song 'Shut Up' has a negative tone and includes themes like live alone instead, never ask permission, never ask permission and belongs to genres such as alternative metal, modern rock with a tempo of around 114.061 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\blink-182\Story_of_a_Lonely_Guy.mid,blink-182,Story of a Lonely Guy,-0.29627659574468107,"['duh da duh duh da', 'worthless boy ... 14embed', 'lonely guy duh da', 'fell behind duh da', 'fell behind duh da', 'fell behind remember', 'would wish upon', 'smile avert disaster', 'ignore girls possess', 'avoided hazards checked']","{'energy': 0.889, 'acousticness': 0.00107, 'danceability': 0.558, 'instrumentalness': 0.000998, 'liveness': 0.538, 'speechiness': 0.0345, 'loudness': -4.388, 'tempo': 152.097, 'time_signature': 4, 'valence': 0.566, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 55}",get got call face back,"blink-182's song 'Story of a Lonely Guy' has a negative tone and includes themes like duh da duh duh da, worthless boy ... 14embed, lonely guy duh da and belongs to genres such as alternative metal, modern rock with a tempo of around 152.097 BPM. The lyrics often reflect topics such as get got call face back"
